participant_id,rt_congruent,rt_incongruent,rt_neutral,facilitation,interference,stroop_effect
GE4hogtdLdTFbNasENgtm6SO3hC3,1100.1514285743237,1267.263636362372,1228.1388888897168,127.98746031539304,39.124747472655145,167.11220778804818
Qv0jhW3sqicqQvd7LfReAsI7nD73,607.8138888867365,746.9666666669978,631.9249999986755,24.111111111938953,115.04166666832225,139.1527777802612
ORvIk1xRWIQmKuLVe6GXNouvAXx2,822.9888888862398,1115.5090909184833,970.1028571435384,147.11396825729855,145.4062337749449,292.52020203224345
80UJMJbCOMgs6YVpsMgXfYTzw6o2,699.3416666667908,773.4694444446618,767.8527777778605,68.51111111106968,5.6166666668012795,74.12777777787096
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1073.5750000000019,1470.5088235294131,1396.134285714271,322.5592857142692,74.37453781514205,396.93382352941126
xyAILKfYP2M8GqAai11x6NT7IcP2,931.2555555555477,1135.3499999999897,877.344444444416,-53.91111111113173,258.00555555557366,204.09444444444193
pcbRW89vVJcviD87V3uxyG4I9st2,610.4055555555387,700.9916666666492,637.1285714285681,26.72301587302934,63.86309523808109,90.58611111111043
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,1007.9555554389954,1325.4457144056048,1058.733333322737,50.77777788374169,266.71238108286775,317.49015896660944
yatBVTBMCSMp0wJluOCLzTFKMyP2,956.4166666662527,990.2499999997931,926.444444444341,-29.972222221911693,63.80555555545209,33.833333333540395
u64Uf920g5VD9Byq26LT2rs5o4t1,684.308333337307,782.6083333376381,758.0138888888889,73.70555555158194,24.594444448749186,98.30000000033112
nT1qJOiMyDdJ9ui4el195A8Hsgs1,924.977777775791,1036.6666666666667,1009.8583333426052,84.88055556681422,26.80833332406155,111.68888889087577
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,599.3222222220567,817.0757575757576,678.2485714282308,78.92634920617411,138.82718614752685,217.75353535370095
ric6cNjG25XmZJCiKZDOxzeezao1,739.399999999978,800.658333333345,705.4800000000147,-33.91999999996335,95.17833333333033,61.25833333336698
kxerHPSL3bQjD74HhiebYf3blPr1,709.7777777777778,838.5999999999867,699.9166666666731,-9.86111111110472,138.6833333333136,128.8222222222089
2h5FgHUEvBS1twD5DqbTIRrMm1f2,720.041666665011,864.2742857081549,731.5944444470936,11.552777782082558,132.67984126106137,144.23261904314393
lpzDdvuMkKWkPxu6xeclmdctEp42,802.3500000172191,905.6444444523918,805.213888903459,2.863888886239806,100.43055554893283,103.29444443517264
iv9ew8Ci8lOzvXFiJw1acJfuRAl2,867.833333333343,1276.5882352940937,942.9444444444315,75.11111111108846,333.6437908496622,408.75490196075066
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,833.6083333293597,960.847222228845,788.8638888796171,-44.74444444974256,171.9833333492279,127.23888889948535
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,1034.519444419278,1180.161111123032,1196.349999990728,161.83055557145008,-16.18888886769605,145.64166670375403
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,1146.9472222129505,1242.138888908757,1158.0666666560703,11.119444443119846,84.07222225268674,95.19166669580659
LliUMEIsrCVZ88YFQfevan2Og4z1,529.1333333333282,636.0199999999787,588.7171428571189,59.583809523790705,47.30285714285981,106.88666666665051
EUhcW9kURScie1DwGPHqmNqotJB2,1077.9888888928626,1208.5457142693656,1127.0666666891839,49.07777779632124,81.47904758018171,130.55682537650296
aj2Ivskb3BgyvBNTLIKlSZG0Sq22,864.2722222175863,829.7527777718174,744.1611111097866,-120.11111110779973,85.59166666203078,-34.519444445768954
iZScIvzhvAdvlsBXU5D8IHwvG6Q2,1327.5666666693157,1556.7911764628748,1295.600000007285,-31.966666662030775,261.1911764555898,229.22450979355904
wdppvL4tIkVlGjou6aYzzjlaZXB2,746.6833333332712,866.2705882349435,800.4205882352064,53.737254901935216,65.84999999973707,119.58725490167228
jpklrtZKDdb3UbsoQ7Ho5KuR5yb2,1014.9166666732895,1180.1485714214189,1157.0457142915045,142.12904761821505,23.102857129914355,165.2319047481294
K26uNuY0VNPjJNF26wEx3bFg0kr2,704.5257142856983,793.3694444444393,774.125000000013,69.59928571431465,19.244444444426335,88.84373015874098
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,763.6111111110853,832.083333333343,772.694444444438,9.083333333352698,59.38888888890506,68.47222222225776
DPvStUYSmohmXwFwaKRqHv89R3k1,914.6944444510672,1132.5939394091115,939.9138888849152,25.219444433848025,192.6800505241963,217.89949495804433
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,701.4999999999968,783.9166666666764,721.5555555555652,20.05555555556839,62.3611111111112,82.41666666667959
62fAfeQc27bZelkPX7G54T3gvci2,967.872222222129,1157.6228571428785,944.7571428572227,-23.115079364906364,212.86571428565583,189.75063492074946
q0Atnpm0jZS5swcVmq0EMalQUKw1,744.9166666666679,802.6000000000016,707.4444444444455,-37.4722222222224,95.15555555555613,57.683333333333735
kR2rCtaPyPaj7YMizKUDn5xL2qx1,765.5749999999729,1054.821212121222,829.819444444412,64.24444444443918,225.00176767681,289.2462121212492
dnkEqKuvjoQzAQm5yXlrAOp9ZlD3,753.1777777771155,893.1000000006622,788.566666662693,35.38888888557756,104.53333333796922,139.92222222354678
mwsliuPsLFhRFjtjQwYkqcCRDvi2,748.0055555502573,700.2514285632542,708.6500000158945,-39.35555553436279,-8.39857145264034,-47.75412698700313
iKVZi0Oo96UrMBhPQMHWFcf55uA3,1146.3235294117785,1276.029411764699,1278.1666666666829,131.84313725490438,-2.1372549019838516,129.70588235292053
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,717.3027777754598,719.0583333290285,667.4027777777778,-49.899999997682016,51.6555555512507,1.7555555535686835
ssPK6ISW0HerTGke9hznqJ2LpKu1,771.1888888412052,904.8333333598243,828.7611112329695,57.572222391764285,76.07222212685485,133.64444451861914
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,651.0861111111057,744.0343749999884,678.9361111111131,27.850000000007412,65.0982638888753,92.9482638888827
5zxa5CMLGQSSonWOXqXf0QNS3PH3,576.8285714217594,705.144444445769,638.3638888729943,61.535317451234846,66.78055557277469,128.31587302400953
h5RYP03wJuVN0xo7qAR8CKFxLaj1,920.7249999990066,1216.6600000006813,937.0666666709715,16.341666671964845,279.5933333297098,295.93500000167467
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,903.308333337307,1301.3285714421954,972.4972222314941,69.18888889418713,328.8313492107013,398.02023810488845
v8nNKiWvPdcjiHXZci39OuFTY6M2,1098.0083333328366,1315.5388888849152,1112.7750000018214,14.766666668984726,202.76388888309384,217.53055555207857
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,760.024999999991,924.6250000000259,801.1228571428385,41.09785714284749,123.50214285718744,164.60000000003492
LSLmd8jENtONZFVkIpRDX665Bu73,859.0416666666666,1089.5694444510673,961.8305555515819,102.78888888491531,127.73888889948535,230.52777778440066
mUZzgdWKnPb2txOkJg9FHgqX5792,1063.0944444404709,1199.0166666573948,1013.1722222268581,-49.92222221361271,185.84444443053667,135.92222221692396
WbOfW9KmUkPQK8o5hlHJnJFdpp92,1159.4606060593417,1158.8083333344096,1244.7714285701513,85.31082251080966,-85.96309523574178,-0.6522727249321179
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,860.7472222215599,1092.982857142176,879.4055555462837,18.6583333247238,213.57730159589232,232.23563492061612
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,787.597222222219,966.1194444444554,729.3611111111046,-58.23611111111438,236.75833333335083,178.52222222223645
fEq0OghbLpfD1jigl1Mbz96aMbg2,576.2294117650565,717.6882352964843,689.8571428567171,113.62773109166062,27.83109243976719,141.4588235314278
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,639.237142857377,804.1333333332506,744.9805555555763,105.74341269819934,59.15277777767426,164.8961904758736
cEIs6U87xfbSL5eFTXDK77MmvNf1,879.0500000185436,924.3583333094915,841.9583333068424,-37.09166671170124,82.40000000264911,45.30833329094787
AsXBOflrszVNKoFqbN61bMJqS0k2,725.5027777751287,814.6848484819585,754.0142857074737,28.511507932345012,60.67056277448478,89.18207070682979
Fz7EUjZCLuUBxLDUVtN6djaBTy42,942.833333330022,1031.599999997351,976.4527777764532,33.6194444464312,55.14722222089779,88.76666666732899
DzB19GqCB7fyrlEPexogWkjFzEx2,1151.4999999929878,1332.0805555648274,1240.997222205003,89.49722221201523,91.08333335982434,180.58055557183957
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,960.6944444444541,1051.7222222221997,1005.1944444444412,44.49999999998704,46.5277777777585,91.02777777774554
xBGZhFOeypWnqzSQClkrwV9z2vF3,935.5305555555452,1143.8777777777739,1026.4638888888876,90.93333333334238,117.41388888888628,208.34722222222865
MMSYeiMQi3gMr4PrXQcpXzFiegj2,924.2944444682863,1222.3514285632543,1122.4000000423855,198.10555557409918,99.95142852086883,298.056984094968
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,840.8638888200124,932.2333333492279,883.6638888518015,42.80000003178907,48.56944449742639,91.36944452921546
y1EHXv8tUTa4BRS4fRio7bULYfA2,767.4499999682108,943.3416666454739,866.2777777910233,98.82777782281244,77.06388885445062,175.89166667726306
HyQM2xKwwuVfqidmRYF6TiRk90C2,635.8027777771155,679.0166666685707,637.7888888911241,1.9861111140086223,41.22777777744659,43.21388889145521
roaf78tUWxWSEjAUcUu8O7mrQbl1,769.1638888849152,869.791666669978,761.1972222228845,-7.966666662030661,108.59444444709345,100.62777778506279
Rc706mP0TSeIoIpMYH1SpRXjOxA2,972.228571510315,1039.5657143729075,923.4055553807152,-48.82301612959975,116.16015899219224,67.33714286259249
i1tBstVkNiVP0qro7TgGD08IGGa2,1113.4250000052982,1253.658823518192,1198.6388888756435,85.21388887034527,55.019934642548606,140.23382351289388
h12a1QYNpYbl3T0Gj1PxUz3EnEx2,744.1142857142858,1064.4848484848503,870.6666666666683,126.55238095238258,193.81818181818198,320.37056277056456
2zDXvJKvjeejeOSNbtDbtSI5cdz1,713.508333333354,858.9833333334471,706.9777777778605,-6.530555555493493,152.00555555558662,145.47500000009313
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,741.2722222175863,1165.8454545465383,963.8514285717691,222.57920635418282,201.99402597476922,424.57323232895203
iWsc4pghIEWOQUZKuQJMfe516UI3,579.3638888812727,712.0764705871834,641.9222222202354,62.55833333896271,70.15424836694797,132.71258170591068
lHDkoPQu5reNCO45npeYSS9eLQl1,742.7194444073571,850.6588235041675,739.25,-3.4694444073570594,111.40882350416746,107.9393790968104
WcTsIpSoEhYeIBSNjAbbdaNSBya2,1041.4111111122702,1047.350000001904,1073.9305555543137,32.51944444204355,-26.580555552409805,5.938888889633745
mg2WZiRBn4NQDKiMK43Y8dBqyG53,733.9722222222271,878.0833333333301,759.1714285714319,25.199206349204815,118.9119047618982,144.111111111103
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,933.2916666931576,1021.8628571782793,908.8305555846956,-24.461111108461978,113.03230159358372,88.57119048512175
CtJe4bZZnYUBNrcPk00d3YQFSGp2,741.7555555555801,849.6638888888863,786.3333333333399,44.57777777775971,63.330555555546425,107.90833333330613
CDEoAyvS8feXLKMKsaZah9agEhF3,745.6194444444393,939.7083333333334,827.2916666666538,81.67222222221449,112.41666666667959,194.08888888889408
GDZGRW51kbWtAdUIHCtEd8sAtqY2,951.019444445769,941.1222222381168,981.2194444669617,30.20000002119275,-40.097222228844885,-9.897222207652135
QreA2rLiUhV3YHeMfuHMPdGbpJ53,892.741666674614,1226.9000000231194,1151.608333349228,258.86666667461395,75.29166667389154,334.1583333485055
AyAnuCaltBbpEYbudoyNzTvXlcC2,926.7114285809653,1153.4393939412003,955.1583333313465,28.446904750381236,198.28106060985374,226.72796536023498
azdL1gX79EVd9iepyCAVQrqIaQF3,728.6194444444651,795.8571428571296,703.7571428571828,-24.86230158728233,92.09999999994682,67.23769841266449
jzdk8E3tVXTXIozlfK5oeEb7wWp2,846.6722222202354,883.7444444398085,945.6722222235468,99.00000000331136,-61.92777778373829,37.072222219573064
ORuVuFPU5idz3fMoXTGsbwToW2j2,790.3527777989706,761.5400000027248,814.547222243415,24.194444444444457,-53.007222240690226,-28.81277779624577
pRQimOpZtsekBI2I1kbnD3pycmo1,734.6222222215599,858.983333332671,806.7833333313465,72.16111110978659,52.2000000013245,124.36111111111109
yfjd8LbAMrYeG54927d3GiKAyXI2,839.8777777777788,942.6800000000021,835.4277777777776,-4.450000000001182,107.25222222222453,102.80222222222335
HSggdq91WiQp16bOj7V3dABkcgk2,680.3166666593817,759.9944444398085,718.5138888822662,38.197222222884534,41.48055555754229,79.67777778042682
PLreonkqaMeFc0UqxKUelH44UQu1,682.7305555567145,665.7371428570577,596.1000000010519,-86.63055555566268,69.63714285600588,-16.9934126996568
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,877.9416666660044,893.3861111104488,938.3944444441133,60.45277777810895,-45.008333333664496,15.444444444444457
SdDjNMBD2ZMTEwUphkohi2cZwUx1,681.9916668468052,772.6611111958822,694.1166670057509,12.125000158945682,78.54444419013134,90.66944434907703
foaW7wtvY3XLNdguFUK7OvOefP93,794.5222222222203,947.4249999999948,797.997222222218,3.474999999997749,149.42777777777678,152.90277777777453
EmfmKFDgWJdW47a6CNTNjnbYaPh2,814.0138888922003,1012.8805555635029,882.133333341943,68.11944444974267,130.74722222155992,198.8666666713026
6ABZuv4jbjgE0B8TeyUk6nwVb122,1008.891666730245,1123.2000000079472,1026.0555555555557,17.163888825310664,97.14444445239155,114.30833327770222
WeHQDy9BWldTlaQDVVlsJNCqwxA2,833.6388888888663,996.1388888888954,888.5000000000097,54.86111111114337,107.63888888888573,162.5000000000291
0d841i8KPjdjwCYfDuUUXj0SEjH2,751.9228570665632,1030.379411725437,977.1000000105964,225.17714294403322,53.279411714840535,278.45655465887376
0oa5NYVnIBS9NmrmRAZrahXDctP2,557.2352941167705,557.6342857130936,536.21428571386,-21.021008402910525,21.419999999233596,0.39899159632307146
5OOi73igsahMZ5IVKQwwyhnj4Cn2,784.5027777777933,933.9114285715058,784.6805555555815,0.17777777778815107,149.23087301592432,149.40865079371247
O61Eik2zvrSQLMNpFbTNEgjWwMr2,877.7527777778191,783.5833333341611,815.7828571432403,-61.969920634578784,-32.19952380907921,-94.169444443658
Ub7nV8F55kPruh35ZpUcKoBUyn63,970.2361111086276,1108.3,1024.0722222220566,53.836111113428956,84.2277777779434,138.06388889137236
Co587hoelyeANqFX7AYvuVQW0lZ2,641.8611111077997,668.7199999979564,635.6361111071375,-6.225000000662249,33.08388889081891,26.858888890156663
cec6NLR2ZLVVw6h0TEKSNIH11v02,808.0444444444212,876.3305555555659,881.4750000000414,73.43055555562023,-5.144444444475539,68.28611111114469
8mscvscxtXf7EbbLqCyy4a4pl2q2,1038.9250000086095,1084.4194444417953,1054.8694444398086,15.944444431199145,29.550000001986746,45.49444443318589
M4Km1Q2P2oPliChDQkwl6k20FUI3,676.3194444841808,836.7694444788826,706.9142857279096,30.59484124372875,129.85515875097303,160.44999999470178
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,1085.8000000003312,1220.2542857187134,1225.591666671137,139.79166667080585,-5.3373809524237,134.45428571838215
Ru3Qf6pXZua1DfNkQdhbor6iJ403,933.0085714285694,1039.693939393933,1075.9628571428425,142.95428571427306,-36.268917748909416,106.68536796536364
6WFCyGwk71XLPBmbe4Vav3eotVm1,685.669444402059,716.1527778175142,646.891666703754,-38.77777769830493,69.2611111137602,30.483333415455263
ASGvwW80q7VY7xFaLGZhVuErUQu2,778.1805553436279,924.8272726463549,905.3222222858005,127.1416669421726,19.505050360554378,146.64671730272698
JntnHLHjYhc0xJJQALM3h9R5Ozv1,745.5428571326393,857.1472222175863,737.3057142870766,-8.23714284556263,119.84150793050969,111.60436508494706
SpSfX0ZcfcPLdlOENlfdfvEPwru2,852.1944444444348,853.9999999999967,845.7777777777745,-6.416666666660262,8.222222222222172,1.8055555555619094
aM2995jJmJWvr6cneaGH58HauIg2,889.3171428544181,1246.9499999968446,959.5441176453057,70.22697479088765,287.4058823515388,357.6328571424265
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,704.7305555343628,880.6944444311989,735.4666666587194,30.736111124356626,145.2277777724795,175.96388889683612
m69r9GQTk2b51mvxrFLt4fZeJi52,679.3888888888905,823.4857142857127,776.9142857142791,97.52539682538861,46.57142857143356,144.09682539682217
wkhxvE50megJGMA1EiROSZIJWNq1,806.949999998841,944.361111111525,855.1611111114422,48.2111111126012,89.20000000008281,137.411111112684
d9rwc0NXArcNlJvFsgKhQqkGxJq2,745.4666666653421,986.4166666716337,810.4111111097866,64.94444444444446,176.00555556184713,240.9500000062916
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,964.4888888870677,999.3611111077997,902.5166666681567,-61.97222221891093,96.84444443964298,34.872222220732056
WqoZv41KTtTCuPKBPyClregrKAi1,830.4166666667087,1067.8888888888857,873.1111111111014,42.69444444439273,194.7777777777843,237.47222222217704
Yco8O7tmHlbsUBfKW2ywcZByGO32,870.3416666669978,1042.8771428542477,894.7027777747976,24.361111107799843,148.17436507945013,172.53547618724997
xHctBv4C2EU8rHYRouw0btT3GT02,667.5666666666382,865.0812499999302,726.9638888888941,59.39722222225589,138.11736111103608,197.51458333329197
SOhR7IO689NQCPQu56SjATO8FR92,803.9083333333126,1158.7161290323243,994.6914285714605,190.7830952381479,164.02470046086376,354.80779569901165
idP8RVfm74N86O0dszLXANIpjXv2,946.8166666676601,950.8277777797646,929.4029411743669,-17.413725493293214,21.424836605397672,4.011111112104459
mweMgSlGM2VxThhwnupYxYzUbR23,651.8388888888811,757.8416666666744,756.0388888889252,104.20000000004404,1.8027777777492702,106.00277777779331
9Xz1RIwnPXgyRqmucudW9VeuDnq1,1057.4857142857143,1282.875,1162.9722222222174,105.48650793650313,119.9027777777826,225.38928571428573
ohl9pXqpeSMfepC3w9h0tW5SbJw1,1153.8555555555893,1433.1999999999825,1347.233333333318,193.37777777772862,85.96666666666465,279.3444444443933
9l7DjYLs0XdgwykPZR5E01KTZfu2,736.4083333379692,874.9303030245231,776.1944444576899,39.78611111972066,98.73585856683326,138.52196968655392
23AEyocWhqY955WHbxhHRSgQ1ms2,752.9527777764532,866.0027777778191,780.665714285842,27.712936509388783,85.33706349197712,113.0500000013659
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,864.6361111087931,948.0176470542656,841.3805555585358,-23.255555550257327,106.6370914957298,83.38153594547248
rFV2EUbp64f5ORSh7DqwmCQmeqT2,975.1027777766188,974.6142857142858,947.680555553072,-27.422222223546783,26.933730161213703,-0.48849206233307996
bXpFswkI7TfIfL6G4FqWrbaxTGx2,614.5171428571289,804.0882352941313,643.2885714285808,28.771428571451906,160.79966386555054,189.57109243700245
XehZHBpwr5MYzUXkj0FAYCsFG922,658.3828571423888,787.6323529416147,699.422222222512,41.03936508012316,88.21013071910272,129.24949579922588
DAKDKPH698P12JfTbbjemLI6PIH2,599.1861111058129,664.7472222248713,639.4749999990066,40.28888889319376,25.272222225864653,65.56111111905841
3WijiOiVCoMbn80F05SPYsxl0TC2,830.5333333313465,874.2916666666666,821.6111111111111,-8.922222220235426,52.68055555555554,43.75833333532012
Df83JuPuJkXqTGbENhM2gw5SJM43,884.5305555555582,1306.3124999999854,1152.8916666666628,268.3611111111046,153.42083333332266,421.78194444442727
qnR5PLX1v3fPi6SwTJMwGcadwyD3,681.8599999989782,961.1194444464313,781.7647058779703,99.9047058789921,179.35473856846102,279.2594444474531
DaRehVxIOhXtEtUExdgvUl0mKcx2,1048.0055555618471,1528.5942857214384,1163.3861111071374,115.38055554529024,365.208174614301,480.58873015959125
UbwuSMtBsHdW3Ji41opk3GInMqi2,716.9888888888786,778.9371428570577,765.8194444444962,48.83055555561759,13.11769841256148,61.948253968179074
cC0BEsQjfrcuCyoaOas9zJT0MNs2,1025.3944444325234,1051.0555555489327,891.5916666587194,-133.802777773804,159.4638888902133,25.6611111164093
Cbkx2NHyF3NrebzXGqNgSfiWent1,764.5916666665839,970.0972222209805,812.0342857147966,47.44261904821269,158.06293650618386,205.50555555439655
Z3GikGkUkjMOa6UK1xdIDvuGRHp2,730.3000000119209,894.0529412101297,758.2083333134651,27.90833330154419,135.84460789666457,163.75294119820876
146QT9LupyU2BAiTsB3PMIpVXM22,762.7166666665839,882.7857142865657,735.9166666666666,-26.799999999917304,146.8690476198991,120.0690476199818
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,1213.3199999741146,1526.464705873938,1265.6083333426052,52.28833336849061,260.8563725313329,313.1447058998235
87w5Le0CgZhSfYAaOH3Xd2fc98l1,1371.4714285713221,1461.516666666915,1272.8085714283798,-98.66285714294236,188.70809523853518,90.04523809559282
HbydnnT1hUP3WagAy2TJAc6GqVs2,942.1305555568802,1008.6444444325235,914.7333333426052,-27.39722221427496,93.91111108991834,66.51388887564337
EoToosG69XMp4LTYdB6sB9WTrv22,693.3111111058129,758.5277778175142,732.6942856924875,39.38317458667461,25.833492125026737,65.21666671170135
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,986.7194444371594,904.8685714244842,838.5171428510121,-148.2023015861473,66.35142857347216,-81.85087301267515
QbOEVCaZLUMOgltUdXm58oZOALv2,1036.3527777824138,1133.2857142857142,1054.280555556218,17.92777777380411,79.00515872949632,96.93293650330043
PkpTH7pWpEOG9A86xSloOSozwTk2,1363.0714285714287,1354.7777777645324,1417.1857142857143,54.11428571428564,-62.40793652118191,-8.293650806896267
8bwaafIhKVMNBoHaXFcY8HirS9u2,662.8138888941871,686.9970587912728,658.0333333147896,-4.7805555793975145,28.963725476483205,24.18316989708569
tv88wS5Nf6SjruozSmXJxQSmx6J3,1098.3514285666602,1498.2714285748345,1166.1666666716337,67.81523810497356,332.1047619032008,399.9200000081744
SPCT9D90pRa1ihXS5jEw6vCmquI3,604.8388888893855,702.8970588279121,751.7942857171807,146.9553968277952,-48.89722688926861,98.05816993852659
3xCaqfcHxRQxuOlEzXz3PNcHODH2,657.1999999992549,727.4428571403026,761.8999999993864,104.70000000013147,-34.457142859083774,70.2428571410477
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,835.7861110899183,1188.3499999747557,890.3111111058129,54.525000015894534,298.0388888689429,352.5638888848374
5rXSa3anB5ejmFrnwUsTB82byup1,842.8361111110878,991.1055555555891,747.3138888888966,-95.5222222221912,243.79166666669255,148.26944444450135
btpcu1rB1JeSTo2upeHGPdv8kYG3,846.875,1145.5416666666667,974.3972222109636,127.5222222109636,171.14444445570314,298.66666666666674
zw1w9FipI9RjJsuhHse6UZavBxs2,691.7222222222093,860.7647058823461,683.7777777777649,-7.944444444444457,176.98692810458124,169.04248366013678
IaTJhUGICmO9xcL3605RW8QHneN2,642.9400000027248,794.0942857120718,766.6472222233812,123.70722222065638,27.447063488690674,151.15428570934705
kI0YdycDU0X5hcoEPjEON3Ionyd2,872.7805555578735,992.1166666696469,815.8305555582047,-56.949999999668876,176.2861111114422,119.33611111177333
YEU5ox3jteVINfdSTg5ymqYcS9o2,611.0,629.2833333330022,628.5371428608894,17.53714286088939,0.7461904721128576,18.283333333002247
GEwkBw3YHaNp3TCh9YS9PKVfavz1,683.7400000061308,787.5638888875643,692.5138888888889,8.773888882758115,95.04999999867539,103.8238888814335
EEodWwGh0wWq5f8JmzfKvq0lyeu1,661.4848484848483,814.4848484848496,681.7222222222232,20.237373737374924,132.76262626262644,153.00000000000136
c0hRe9PCPPZs3HWFqhIQargNlp52,906.1971428598677,1016.7277777592341,931.0916666587194,24.894523798851765,85.63611110051465,110.53063489936642
biQ16yPcCKSkJQhSxUKcDc8gm8I2,1105.1916666825612,1213.8805555370118,1042.2583333320088,-62.9333333505524,171.62222220500303,108.68888885445062
OExlWyngGfPrScDYjaRcv5PIAet1,673.5527777704928,868.0277777810892,726.1777777771155,52.62500000662271,141.85000000397372,194.47500001059643
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,858.0305555462837,1040.7472222381168,905.0222222208977,46.99166667461395,135.72500001721914,182.7166666918331
k8j7IpYfd8dYB0L1qyLCcrwoFOy1,812.9972222381168,864.6416666507721,768.7888888253106,-44.20833341280627,95.85277782546154,51.644444412655275
VwTymW8T68MfpnJvZ2X97ILqDWS2,809.3055555489328,1114.3250000029802,1032.3805555601914,223.07500001125857,81.94444444278884,305.0194444540474
hrRr560eFBNwJ0CcUjCqtSD8TdP2,677.1750000001242,719.8916666666046,639.8388888884542,-37.33611111166999,80.05277777815036,42.716666666480364
G9VruXninjUdE9czK2DambZl5li2,696.8888888889019,810.0294117647059,794.2571428571296,97.36825396822769,15.77226890757629,113.14052287580398
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,623.4657142857156,716.5742857142817,728.7527777777868,105.28706349207118,-12.178492063505132,93.10857142856605
zxG9mUnF7uRkaOKSoCPsiRZzr372,981.7638888822662,1241.6885714292525,1008.836111108462,27.072222226195777,232.85246032079056,259.92468254698633
CUNlBEszJVRGK1jWlTaOaCqpDg53,745.3222222223671,844.2250000001449,777.4583333333851,32.136111111017954,66.76666666675976,98.90277777777771
06qcrpGKL6Vc3LVplFQC90VAcRm1,682.6777777787712,731.6800000011921,670.1444444432855,-12.533333335485736,61.535555557906605,49.00222222242087
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,703.6722222285139,796.2111111117733,715.9777777691683,12.305555540654382,80.23333334260508,92.53888888325946
g2G9l3no7RbeRA9a1W3JnfegTnh2,1169.7142857108797,1190.4575757799726,1017.9500000126221,-151.7642856982576,172.50757576735043,20.743290069092836
G1Ff3XYUZMRsPafyEQ80ussnVlf1,958.2861111097866,1113.5944444371594,854.5944444470936,-103.69166666269302,258.9999999900658,155.3083333273728
WnC6Uscb5VMIr43GASKiUCO3AYH2,644.52777777695,667.175000001159,647.0249999993378,2.4972222223877907,20.15000000182124,22.64722222420903
e7NIVznoeNMC7bBejXnMVvFNPfx1,868.1027777774466,958.299999994891,861.0722222228845,-7.030555554562056,97.22777777200645,90.19722221744439
kgSRatooJJfDaMZ2yIURqb8aJuE3,858.827777777695,1056.8771428563766,984.1166666679912,125.28888889029622,72.76047618838538,198.0493650786816
afdTz6deeYWf1qKNdUpKAYKN3hz1,837.5388888898823,1169.8218750017695,897.6027777782745,60.06388888839217,272.21909722349506,332.2829861118872
sqfXvh6GJLaYAqr3RvHrixP8IOx1,874.6800000122615,868.2514285700662,934.116666674614,59.43666666235242,-65.86523810454776,-6.428571442195334
rNe3cRPepZUXbJhmmfQZiGsVzX22,905.4833333359825,979.9805555550588,1015.9555555573768,110.4722222213943,-35.975000002317984,74.49722221907632
